CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
00151;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00152;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00153;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00154;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00155;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00156;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00157;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00158;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00159;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00161;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00162;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00163;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00164;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00165;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00166;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00167;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00168;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00169;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00171;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00172;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00173;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00174;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00175;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00176;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00177;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00178;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00179;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00181;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00182;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00183;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00184;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00185;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00186;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00187;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00188;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00189;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00191;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00192;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00193;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00195;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00196;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00197;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00198;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
00199;Poste ;23;0,09;0,03;1,88;0,02;2,32;2,66;3,05;3,35;4,04;4,85;Poste ;28;0,27;0,03;2,95;0,07;3,39;3,74;4,12;4,42;5,11;5,92;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01010;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01011;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01012;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01014;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01015;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01016;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01017;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01018;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01019;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01020;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01021;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01022;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01023;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01024;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01025;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01027;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01028;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01030;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01032;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01033;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01034;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01035;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01036;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01037;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01038;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01039;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
01100;Poste ;23;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;28;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02010;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02011;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02012;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02013;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02014;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02015;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02016;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02018;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02019;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02020;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02021;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02022;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02023;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02024;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02025;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02026;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02030;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02031;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02032;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02033;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02034;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02035;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02037;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
02038;Poste ;23;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;28;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;9;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
