event_id,cap,stato_estero
SEND_ANALOG_DOMICILE.IUN_YKVD-YDQD-DYTH-202307-T-1.RECINDEX_0.ATTEMPT_0,20152,NA
SEND_ANALOG_DOMICILE.IUN_YKVD-YDQD-DYTH-202307-T-1.RECINDEX_0.ATTEMPT_1,20152,NA
SEND_ANALOG_DOMICILE.IUN_WVJN-LNUX-HXLW-202307-E-1.RECINDEX_0.ATTEMPT_0,20132,NA
SEND_ANALOG_DOMICILE.IUN_ZQYX-VWMZ-ULWD-202307-L-1.RECINDEX_0.ATTEMPT_0,52045,NA
SEND_ANALOG_DOMICILE.IUN_DJDV-UMHY-ZNMV-202307-G-1.RECINDEX_0.ATTEMPT_0,72014,NA
SEND_ANALOG_DOMICILE.IUN_AVMU-TREG-ANWX-202307-V-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_DUQT-HWNY-DEXE-202307-U-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_KLVZ-TAYK-KVPT-202307-U-1.RECINDEX_0.ATTEMPT_0,22076,NA
SEND_ANALOG_DOMICILE.IUN_KLVZ-TAYK-KVPT-202307-U-1.RECINDEX_0.ATTEMPT_1,22078,NA
SEND_ANALOG_DOMICILE.IUN_EVME-XQNT-WLQN-202307-K-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_ATHU-XYJX-LQZY-202307-N-1.RECINDEX_0.ATTEMPT_0,87064,NA
SEND_ANALOG_DOMICILE.IUN_KQDL-KXNQ-DPUH-202307-G-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_MXQN-RVJG-PYXD-202307-R-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_ZLJU-DXMY-MQZU-202307-L-1.RECINDEX_0.ATTEMPT_0,74028,NA
SEND_ANALOG_DOMICILE.IUN_GZGL-ZMEG-PWLM-202307-Q-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_NDKD-TPXE-UXJX-202307-Y-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_NDKD-TPXE-UXJX-202307-Y-1.RECINDEX_0.ATTEMPT_1,20089,NA
SEND_ANALOG_DOMICILE.IUN_MQZL-QAYP-KUGW-202307-N-1.RECINDEX_0.ATTEMPT_0,7021,NA
SEND_ANALOG_DOMICILE.IUN_LAMV-QNDJ-JDWR-202307-W-1.RECINDEX_0.ATTEMPT_0,27043,NA
SEND_ANALOG_DOMICILE.IUN_KAXP-PKZA-PXGA-202307-H-1.RECINDEX_0.ATTEMPT_0,20126,NA
SEND_ANALOG_DOMICILE.IUN_AJMP-XJMR-PLAD-202307-N-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_UXAX-GHAY-KATH-202307-E-1.RECINDEX_0.ATTEMPT_0,27046,NA
SEND_ANALOG_DOMICILE.IUN_TZNE-AZEY-GLMU-202307-A-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_XZRK-YUTN-JXDX-202307-U-1.RECINDEX_0.ATTEMPT_0,61039,NA
SEND_ANALOG_DOMICILE.IUN_TWAM-MUWY-ERVG-202307-Q-1.RECINDEX_0.ATTEMPT_0,20138,NA
SEND_ANALOG_DOMICILE.IUN_DAZX-ZTKP-AGAV-202307-N-1.RECINDEX_0.ATTEMPT_0,20832,NA
SEND_ANALOG_DOMICILE.IUN_HYLD-LAZX-JPXK-202307-X-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_VHGU-YAWP-ETVT-202307-N-1.RECINDEX_0.ATTEMPT_0,47814,NA
SEND_ANALOG_DOMICILE.IUN_JLTK-TRTP-PXTD-202307-K-1.RECINDEX_0.ATTEMPT_0,26025,NA
SEND_ANALOG_DOMICILE.IUN_KJKH-XWQR-MNAU-202307-U-1.RECINDEX_0.ATTEMPT_0,20145,NA
SEND_ANALOG_DOMICILE.IUN_KJKH-XWQR-MNAU-202307-U-1.RECINDEX_0.ATTEMPT_1,20145,NA
SEND_ANALOG_DOMICILE.IUN_RKAQ-UWKY-UPZJ-202307-X-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_QVDV-QUNR-EULE-202307-Z-1.RECINDEX_0.ATTEMPT_0,80041,NA
SEND_ANALOG_DOMICILE.IUN_UTNE-HZUD-HVJN-202307-V-1.RECINDEX_0.ATTEMPT_0,96010,NA
SEND_ANALOG_DOMICILE.IUN_JAPT-QZTE-DHWK-202307-K-1.RECINDEX_0.ATTEMPT_0,20831,NA
SEND_ANALOG_DOMICILE.IUN_RALP-DXMT-PKRY-202307-A-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_ZDAE-VZAX-HKMX-202307-U-1.RECINDEX_0.ATTEMPT_0,22063,NA
SEND_ANALOG_DOMICILE.IUN_ZRLZ-NVRX-QHRJ-202307-M-1.RECINDEX_0.ATTEMPT_0,35020,NA
SEND_ANALOG_DOMICILE.IUN_PLKJ-ADNE-ZMZE-202307-U-1.RECINDEX_0.ATTEMPT_0,7021,NA
SEND_ANALOG_DOMICILE.IUN_JWHZ-KWZV-HYHK-202307-Y-1.RECINDEX_0.ATTEMPT_0,96017,NA
SEND_ANALOG_DOMICILE.IUN_YHLJ-PRAU-HKAG-202307-N-1.RECINDEX_0.ATTEMPT_0,96017,NA
SEND_ANALOG_DOMICILE.IUN_QKNL-VQUD-GAUZ-202307-W-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_XZDV-TZGU-KAWQ-202307-A-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_ZVNL-NGQR-NVJQ-202307-Q-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_HMXR-VTDT-AJTQ-202307-Y-1.RECINDEX_0.ATTEMPT_0,98145,NA
SEND_ANALOG_DOMICILE.IUN_MQZX-KQNR-HXJA-202307-J-1.RECINDEX_0.ATTEMPT_0,26020,NA
SEND_ANALOG_DOMICILE.IUN_MQZX-KQNR-HXJA-202307-J-1.RECINDEX_0.ATTEMPT_1,23769,GERMANIA
SEND_ANALOG_DOMICILE.IUN_GHKQ-GKNW-VTHA-202307-W-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_KNUP-LUAU-WAGY-202307-X-1.RECINDEX_0.ATTEMPT_0,20080,NA
SEND_ANALOG_DOMICILE.IUN_KNUP-LUAU-WAGY-202307-X-1.RECINDEX_0.ATTEMPT_1,NA,EMIRATI ARABI UNITI
SEND_ANALOG_DOMICILE.IUN_PAYA-KXWL-GWKP-202307-V-1.RECINDEX_0.ATTEMPT_0,7010,NA
SEND_ANALOG_DOMICILE.IUN_UQTW-HLQW-EDZQ-202309-T-1.RECINDEX_0.ATTEMPT_0,9021,ITALIA
SEND_ANALOG_DOMICILE.IUN_MPWR-TZWN-TGPA-202307-V-1.RECINDEX_0.ATTEMPT_0,96017,NA
SEND_ANALOG_DOMICILE.IUN_WYUP-NKPG-NMGL-202307-Z-1.RECINDEX_0.ATTEMPT_0,29016,NA
SEND_ANALOG_DOMICILE.IUN_WYUP-NKPG-NMGL-202307-Z-1.RECINDEX_0.ATTEMPT_1,49800,FRANCIA
SEND_ANALOG_DOMICILE.IUN_VLWY-XZHD-UXNZ-202307-E-1.RECINDEX_0.ATTEMPT_0,22072,NA
SEND_ANALOG_DOMICILE.IUN_UTXH-REAU-YNJD-202307-V-1.RECINDEX_0.ATTEMPT_0,46023,NA
SEND_ANALOG_DOMICILE.IUN_WTAU-EYNM-QXMR-202307-U-1.RECINDEX_0.ATTEMPT_0,45036,NA
SEND_ANALOG_DOMICILE.IUN_WKHK-YNAE-LDVH-202307-U-1.RECINDEX_0.ATTEMPT_0,21010,NA
SEND_ANALOG_DOMICILE.IUN_ADQG-KXWH-RDZN-202307-J-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_MAKH-JEKZ-GHMH-202307-V-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_KRVL-JUQW-JKGY-202307-H-1.RECINDEX_0.ATTEMPT_0,25018,NA
SEND_ANALOG_DOMICILE.IUN_EZQE-MEHY-EPXQ-202307-R-1.RECINDEX_0.ATTEMPT_0,47855,NA
SEND_ANALOG_DOMICILE.IUN_RJAZ-EUZR-DZQJ-202307-J-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_UXQY-JNKQ-MJHR-202307-K-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_LHXZ-VQDT-EMPQ-202307-H-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_RAYL-GRXL-PYWX-202307-G-1.RECINDEX_0.ATTEMPT_0,20158,NA
SEND_ANALOG_DOMICILE.IUN_RPDA-XKAG-TAJQ-202307-H-1.RECINDEX_0.ATTEMPT_0,25128,NA
SEND_ANALOG_DOMICILE.IUN_YZTR-AQAT-LNQH-202308-H-1.RECINDEX_0.ATTEMPT_0,13045,ITALIA
SEND_ANALOG_DOMICILE.IUN_TAVE-EGHR-XJGU-202307-W-1.RECINDEX_0.ATTEMPT_0,71016,NA
SEND_ANALOG_DOMICILE.IUN_YHAD-KGXK-EGMH-202307-Y-1.RECINDEX_0.ATTEMPT_0,20089,NA
