geo_key,product_type,recapitista,cons_costo_base,const_costo_foglio_agg,peso_max_20g,peso_max_50g,peso_max_100g,peso_max_250g,peso_max_350g,peso_max_1000g,peso_max_2000g
33055,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33055,AR,Poste,0,3,440,449,486,527,560,634,721
33055,RS,Poste,0,3,302,372,409,451,483,557,644
33056,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33056,AR,Poste,0,3,440,449,486,527,560,634,721
33056,RS,Poste,0,3,302,372,409,451,483,557,644
33057,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33057,AR,Poste,0,3,440,449,486,527,560,634,721
33057,RS,Poste,0,3,302,372,409,451,483,557,644
33058,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33058,AR,Poste,0,3,440,449,486,527,560,634,721
33058,RS,Poste,0,3,302,372,409,451,483,557,644
33059,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33059,AR,Poste,0,3,440,449,486,527,560,634,721
33059,RS,Poste,0,3,302,372,409,451,483,557,644
33061,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33061,AR,Poste,0,3,440,449,486,527,560,634,721
33061,RS,Poste,0,3,302,372,409,451,483,557,644
33070,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33070,AR,Poste,0,3,440,449,486,527,560,634,721
33070,RS,Poste,0,3,302,372,409,451,483,557,644
33072,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33072,AR,Poste,0,3,440,449,486,527,560,634,721
33072,RS,Poste,0,3,302,372,409,451,483,557,644
33074,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33074,AR,Poste,0,3,440,449,486,527,560,634,721
33074,RS,Poste,0,3,302,372,409,451,483,557,644
33075,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33075,AR,Poste,0,3,440,449,486,527,560,634,721
33075,RS,Poste,0,3,302,372,409,451,483,557,644
33076,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33076,AR,Poste,0,3,440,449,486,527,560,634,721
33076,RS,Poste,0,3,302,372,409,451,483,557,644
33077,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33077,AR,Poste,0,3,440,449,486,527,560,634,721
33077,RS,Poste,0,3,302,372,409,451,483,557,644
33078,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33078,AR,Poste,0,3,440,449,486,527,560,634,721
33078,RS,Poste,0,3,302,372,409,451,483,557,644
33079,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33079,AR,Poste,0,3,440,449,486,527,560,634,721
33079,RS,Poste,0,3,302,372,409,451,483,557,644
33080,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33080,AR,Poste,0,3,440,449,486,527,560,634,721
33080,RS,Poste,0,3,302,372,409,451,483,557,644
33081,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33081,AR,Poste,0,3,440,449,486,527,560,634,721
33081,RS,Poste,0,3,302,372,409,451,483,557,644
33082,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33082,AR,Poste,0,3,440,449,486,527,560,634,721
33082,RS,Poste,0,3,302,372,409,451,483,557,644
33083,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33083,AR,Poste,0,3,440,449,486,527,560,634,721
33083,RS,Poste,0,3,302,372,409,451,483,557,644
33084,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33084,AR,Poste,0,3,440,449,486,527,560,634,721
33084,RS,Poste,0,3,302,372,409,451,483,557,644
33085,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33085,AR,Poste,0,3,440,449,486,527,560,634,721
33085,RS,Poste,0,3,302,372,409,451,483,557,644
33086,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33086,AR,Poste,0,3,440,449,486,527,560,634,721
33086,RS,Poste,0,3,302,372,409,451,483,557,644
33087,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33087,AR,Poste,0,3,440,449,486,527,560,634,721
33087,RS,Poste,0,3,302,372,409,451,483,557,644
33090,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33090,AR,Poste,0,3,440,449,486,527,560,634,721
33090,RS,Poste,0,3,302,372,409,451,483,557,644
33092,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33092,AR,Poste,0,3,440,449,486,527,560,634,721
33092,RS,Poste,0,3,302,372,409,451,483,557,644
33094,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33094,AR,Poste,0,3,440,449,486,527,560,634,721
33094,RS,Poste,0,3,302,372,409,451,483,557,644
33095,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33095,AR,Poste,0,3,440,449,486,527,560,634,721
33095,RS,Poste,0,3,302,372,409,451,483,557,644
33097,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33097,AR,Poste,0,3,440,449,486,527,560,634,721
33097,RS,Poste,0,3,302,372,409,451,483,557,644
33098,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33098,AR,Poste,0,3,440,449,486,527,560,634,721
33098,RS,Poste,0,3,302,372,409,451,483,557,644
33099,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33099,AR,Poste,0,3,440,449,486,527,560,634,721
33099,RS,Poste,0,3,302,372,409,451,483,557,644
33100,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33100,AR,Poste,0,3,378,366,403,444,481,551,639
33100,RS,Poste,0,3,240,289,326,367,404,474,562
33170,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
33170,AR,Poste,0,3,378,366,403,444,481,551,639
33170,RS,Poste,0,3,240,289,326,367,404,474,562
34010,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34010,AR,Poste,0,3,440,449,486,527,560,634,721
34010,RS,Poste,0,3,302,372,409,451,483,557,644
34011,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34011,AR,Poste,0,3,440,449,486,527,560,634,721
34011,RS,Poste,0,3,302,372,409,451,483,557,644
34015,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34015,AR,Poste,0,3,440,449,486,527,560,634,721
34015,RS,Poste,0,3,302,372,409,451,483,557,644
34016,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34016,AR,Poste,0,3,440,449,486,527,560,634,721
34016,RS,Poste,0,3,302,372,409,451,483,557,644
34018,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34018,AR,Poste,0,3,440,449,486,527,560,634,721
34018,RS,Poste,0,3,302,372,409,451,483,557,644
34070,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
34070,AR,Poste,0,3,440,449,486,527,560,634,721
34070,RS,Poste,0,3,302,372,409,451,483,557,644
34071,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34071,AR,Poste,0,3,440,449,486,527,560,634,721
34071,RS,Poste,0,3,302,372,409,451,483,557,644
34072,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34072,AR,Poste,0,3,440,449,486,527,560,634,721
34072,RS,Poste,0,3,302,372,409,451,483,557,644
34073,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34073,AR,Poste,0,3,440,449,486,527,560,634,721
34073,RS,Poste,0,3,302,372,409,451,483,557,644
34074,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34074,AR,Poste,0,3,440,449,486,527,560,634,721
34074,RS,Poste,0,3,302,372,409,451,483,557,644
34075,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34075,AR,Poste,0,3,440,449,486,527,560,634,721
34075,RS,Poste,0,3,302,372,409,451,483,557,644
34076,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34076,AR,Poste,0,3,440,449,486,527,560,634,721
34076,RS,Poste,0,3,302,372,409,451,483,557,644
34077,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34077,AR,Poste,0,3,440,449,486,527,560,634,721
34077,RS,Poste,0,3,302,372,409,451,483,557,644
34078,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34078,AR,Poste,0,3,440,449,486,527,560,634,721
34078,RS,Poste,0,3,302,372,409,451,483,557,644
34079,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34079,AR,Poste,0,3,440,449,486,527,560,634,721
34079,RS,Poste,0,3,302,372,409,451,483,557,644
34121,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34121,AR,Poste,0,3,378,366,403,444,481,551,639
34121,RS,Poste,0,3,240,289,326,367,404,474,562
34122,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34122,AR,Poste,0,3,378,366,403,444,481,551,639
34122,RS,Poste,0,3,240,289,326,367,404,474,562
34123,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34123,AR,Poste,0,3,378,366,403,444,481,551,639
34123,RS,Poste,0,3,240,289,326,367,404,474,562
34124,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34124,AR,Poste,0,3,378,366,403,444,481,551,639
34124,RS,Poste,0,3,240,289,326,367,404,474,562
34125,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34125,AR,Poste,0,3,378,366,403,444,481,551,639
34125,RS,Poste,0,3,240,289,326,367,404,474,562
34126,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34126,AR,Poste,0,3,378,366,403,444,481,551,639
34126,RS,Poste,0,3,240,289,326,367,404,474,562
34127,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34127,AR,Poste,0,3,378,366,403,444,481,551,639
34127,RS,Poste,0,3,240,289,326,367,404,474,562
34128,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34128,AR,Poste,0,3,378,366,403,444,481,551,639
34128,RS,Poste,0,3,240,289,326,367,404,474,562
34129,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34129,AR,Poste,0,3,378,366,403,444,481,551,639
34129,RS,Poste,0,3,240,289,326,367,404,474,562
34131,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34131,AR,Poste,0,3,378,366,403,444,481,551,639
34131,RS,Poste,0,3,240,289,326,367,404,474,562
34132,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34132,AR,Poste,0,3,378,366,403,444,481,551,639
34132,RS,Poste,0,3,240,289,326,367,404,474,562
34133,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34133,AR,Poste,0,3,378,366,403,444,481,551,639
34133,RS,Poste,0,3,240,289,326,367,404,474,562
34134,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34134,AR,Poste,0,3,378,366,403,444,481,551,639
34134,RS,Poste,0,3,240,289,326,367,404,474,562
34135,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34135,AR,Poste,0,3,378,366,403,444,481,551,639
34135,RS,Poste,0,3,240,289,326,367,404,474,562
34136,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34136,AR,Poste,0,3,378,366,403,444,481,551,639
34136,RS,Poste,0,3,240,289,326,367,404,474,562
34137,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34137,AR,Poste,0,3,378,366,403,444,481,551,639
34137,RS,Poste,0,3,240,289,326,367,404,474,562
34138,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34138,AR,Poste,0,3,378,366,403,444,481,551,639
34138,RS,Poste,0,3,240,289,326,367,404,474,562
34139,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34139,AR,Poste,0,3,378,366,403,444,481,551,639
34139,RS,Poste,0,3,240,289,326,367,404,474,562
34141,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34141,AR,Poste,0,3,378,366,403,444,481,551,639
34141,RS,Poste,0,3,240,289,326,367,404,474,562
34142,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34142,AR,Poste,0,3,378,366,403,444,481,551,639
34142,RS,Poste,0,3,240,289,326,367,404,474,562
34143,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34143,AR,Poste,0,3,378,366,403,444,481,551,639
34143,RS,Poste,0,3,240,289,326,367,404,474,562
34144,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34144,AR,Poste,0,3,378,366,403,444,481,551,639
34144,RS,Poste,0,3,240,289,326,367,404,474,562
34145,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34145,AR,Poste,0,3,378,366,403,444,481,551,639
34145,RS,Poste,0,3,240,289,326,367,404,474,562
34146,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34146,AR,Poste,0,3,378,366,403,444,481,551,639
34146,RS,Poste,0,3,240,289,326,367,404,474,562
34147,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34147,AR,Poste,0,3,378,366,403,444,481,551,639
34147,RS,Poste,0,3,240,289,326,367,404,474,562
34148,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34148,AR,Poste,0,3,378,366,403,444,481,551,639
34148,RS,Poste,0,3,240,289,326,367,404,474,562
34149,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34149,AR,Poste,0,3,378,366,403,444,481,551,639
34149,RS,Poste,0,3,240,289,326,367,404,474,562
34151,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34151,AR,Poste,0,3,378,366,403,444,481,551,639
34151,RS,Poste,0,3,240,289,326,367,404,474,562
34170,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
34170,AR,Poste,0,3,378,366,403,444,481,551,639
34170,RS,Poste,0,3,240,289,326,367,404,474,562
35010,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35010,AR,Poste,0,3,440,449,486,527,560,634,721
35010,RS,Poste,0,3,302,372,409,451,483,557,644
35011,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35011,AR,Poste,0,3,440,449,486,527,560,634,721
35011,RS,Poste,0,3,302,372,409,451,483,557,644
35012,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35012,AR,Poste,0,3,440,449,486,527,560,634,721
35012,RS,Poste,0,3,302,372,409,451,483,557,644
35013,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35013,AR,Poste,0,3,440,449,486,527,560,634,721
35013,RS,Poste,0,3,302,372,409,451,483,557,644
35014,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35014,AR,Poste,0,3,440,449,486,527,560,634,721
35014,RS,Poste,0,3,302,372,409,451,483,557,644
35015,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35015,AR,Poste,0,3,440,449,486,527,560,634,721
35015,RS,Poste,0,3,302,372,409,451,483,557,644
35016,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35016,AR,Poste,0,3,440,449,486,527,560,634,721
35016,RS,Poste,0,3,302,372,409,451,483,557,644
35017,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35017,AR,Poste,0,3,440,449,486,527,560,634,721
35017,RS,Poste,0,3,302,372,409,451,483,557,644
35018,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35018,AR,Poste,0,3,440,449,486,527,560,634,721
35018,RS,Poste,0,3,302,372,409,451,483,557,644
35019,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35019,AR,Poste,0,3,440,449,486,527,560,634,721
35019,RS,Poste,0,3,302,372,409,451,483,557,644
35020,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35020,AR,Poste,0,3,440,449,486,527,560,634,721
35020,RS,Poste,0,3,302,372,409,451,483,557,644
35021,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35021,AR,Poste,0,3,440,449,486,527,560,634,721
35021,RS,Poste,0,3,302,372,409,451,483,557,644
35022,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35022,AR,Poste,0,3,440,449,486,527,560,634,721
35022,RS,Poste,0,3,302,372,409,451,483,557,644
35023,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35023,AR,Poste,0,3,440,449,486,527,560,634,721
35023,RS,Poste,0,3,302,372,409,451,483,557,644
35024,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35024,AR,Poste,0,3,440,449,486,527,560,634,721
35024,RS,Poste,0,3,302,372,409,451,483,557,644
35025,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35025,AR,Poste,0,3,440,449,486,527,560,634,721
35025,RS,Poste,0,3,302,372,409,451,483,557,644
35026,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35026,AR,Poste,0,3,440,449,486,527,560,634,721
35026,RS,Poste,0,3,302,372,409,451,483,557,644
35027,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35027,AR,Poste,0,3,440,449,486,527,560,634,721
35027,RS,Poste,0,3,302,372,409,451,483,557,644
35028,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35028,AR,Poste,0,3,440,449,486,527,560,634,721
35028,RS,Poste,0,3,302,372,409,451,483,557,644
35029,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35029,AR,Poste,0,3,440,449,486,527,560,634,721
35029,RS,Poste,0,3,302,372,409,451,483,557,644
35030,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35030,AR,Poste,0,3,440,449,486,527,560,634,721
35030,RS,Poste,0,3,302,372,409,451,483,557,644
35031,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35031,AR,Poste,0,3,440,449,486,527,560,634,721
35031,RS,Poste,0,3,302,372,409,451,483,557,644
35032,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35032,AR,Poste,0,3,440,449,486,527,560,634,721
35032,RS,Poste,0,3,302,372,409,451,483,557,644
35034,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35034,AR,Poste,0,3,440,449,486,527,560,634,721
35034,RS,Poste,0,3,302,372,409,451,483,557,644
35035,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35035,AR,Poste,0,3,440,449,486,527,560,634,721
35035,RS,Poste,0,3,302,372,409,451,483,557,644
35036,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35036,AR,Poste,0,3,440,449,486,527,560,634,721
35036,RS,Poste,0,3,302,372,409,451,483,557,644
35037,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35037,AR,Poste,0,3,440,449,486,527,560,634,721
35037,RS,Poste,0,3,302,372,409,451,483,557,644
35038,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35038,AR,Poste,0,3,440,449,486,527,560,634,721
35038,RS,Poste,0,3,302,372,409,451,483,557,644
35040,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35040,AR,Poste,0,3,440,449,486,527,560,634,721
35040,RS,Poste,0,3,302,372,409,451,483,557,644
35041,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35041,AR,Poste,0,3,440,449,486,527,560,634,721
35041,RS,Poste,0,3,302,372,409,451,483,557,644
35042,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35042,AR,Poste,0,3,440,449,486,527,560,634,721
35042,RS,Poste,0,3,302,372,409,451,483,557,644
35043,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35043,AR,Poste,0,3,440,449,486,527,560,634,721
35043,RS,Poste,0,3,302,372,409,451,483,557,644
35044,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35044,AR,Poste,0,3,440,449,486,527,560,634,721
35044,RS,Poste,0,3,302,372,409,451,483,557,644
35045,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35045,AR,Poste,0,3,440,449,486,527,560,634,721
35045,RS,Poste,0,3,302,372,409,451,483,557,644
35046,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35046,AR,Poste,0,3,440,449,486,527,560,634,721
35046,RS,Poste,0,3,302,372,409,451,483,557,644
35047,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35047,AR,Poste,0,3,440,449,486,527,560,634,721
35047,RS,Poste,0,3,302,372,409,451,483,557,644
35048,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35048,AR,Poste,0,3,440,449,486,527,560,634,721
35048,RS,Poste,0,3,302,372,409,451,483,557,644
35121,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35121,AR,Poste,0,3,378,366,403,444,481,551,639
35121,RS,Poste,0,3,240,289,326,367,404,474,562
35122,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35122,AR,Poste,0,3,378,366,403,444,481,551,639
35122,RS,Poste,0,3,240,289,326,367,404,474,562
35123,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35123,AR,Poste,0,3,378,366,403,444,481,551,639
35123,RS,Poste,0,3,240,289,326,367,404,474,562
35124,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35124,AR,Poste,0,3,378,366,403,444,481,551,639
35124,RS,Poste,0,3,240,289,326,367,404,474,562
35125,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35125,AR,Poste,0,3,378,366,403,444,481,551,639
35125,RS,Poste,0,3,240,289,326,367,404,474,562
35126,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35126,AR,Poste,0,3,378,366,403,444,481,551,639
35126,RS,Poste,0,3,240,289,326,367,404,474,562
35127,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35127,AR,Poste,0,3,378,366,403,444,481,551,639
35127,RS,Poste,0,3,240,289,326,367,404,474,562
35128,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35128,AR,Poste,0,3,378,366,403,444,481,551,639
35128,RS,Poste,0,3,240,289,326,367,404,474,562
35129,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35129,AR,Poste,0,3,378,366,403,444,481,551,639
35129,RS,Poste,0,3,240,289,326,367,404,474,562
35131,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35131,AR,Poste,0,3,378,366,403,444,481,551,639
35131,RS,Poste,0,3,240,289,326,367,404,474,562
35132,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35132,AR,Poste,0,3,378,366,403,444,481,551,639
35132,RS,Poste,0,3,240,289,326,367,404,474,562
35133,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35133,AR,Poste,0,3,378,366,403,444,481,551,639
35133,RS,Poste,0,3,240,289,326,367,404,474,562
35134,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35134,AR,Poste,0,3,378,366,403,444,481,551,639
35134,RS,Poste,0,3,240,289,326,367,404,474,562
35135,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35135,AR,Poste,0,3,378,366,403,444,481,551,639
35135,RS,Poste,0,3,240,289,326,367,404,474,562
35136,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35136,AR,Poste,0,3,378,366,403,444,481,551,639
35136,RS,Poste,0,3,240,289,326,367,404,474,562
35137,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35137,AR,Poste,0,3,378,366,403,444,481,551,639
35137,RS,Poste,0,3,240,289,326,367,404,474,562
35138,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35138,AR,Poste,0,3,378,366,403,444,481,551,639
35138,RS,Poste,0,3,240,289,326,367,404,474,562
35139,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35139,AR,Poste,0,3,378,366,403,444,481,551,639
35139,RS,Poste,0,3,240,289,326,367,404,474,562
35141,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35141,AR,Poste,0,3,378,366,403,444,481,551,639
35141,RS,Poste,0,3,240,289,326,367,404,474,562
35142,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35142,AR,Poste,0,3,378,366,403,444,481,551,639
35142,RS,Poste,0,3,240,289,326,367,404,474,562
35143,890,Poste,0,3,818,979,979,1056,1056,1156,1156
35143,AR,Poste,0,3,378,366,403,444,481,551,639
35143,RS,Poste,0,3,240,289,326,367,404,474,562
36010,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36010,AR,Poste,0,3,440,449,486,527,560,634,721
36010,RS,Poste,0,3,302,372,409,451,483,557,644
36011,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36011,AR,Poste,0,3,440,449,486,527,560,634,721
36011,RS,Poste,0,3,302,372,409,451,483,557,644
36012,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36012,AR,Poste,0,3,440,449,486,527,560,634,721
36012,RS,Poste,0,3,302,372,409,451,483,557,644
36013,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36013,AR,Poste,0,3,440,449,486,527,560,634,721
36013,RS,Poste,0,3,302,372,409,451,483,557,644
36014,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36014,AR,Poste,0,3,440,449,486,527,560,634,721
36014,RS,Poste,0,3,302,372,409,451,483,557,644
36015,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36015,AR,Poste,0,3,440,449,486,527,560,634,721
36015,RS,Poste,0,3,302,372,409,451,483,557,644
36016,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36016,AR,Poste,0,3,440,449,486,527,560,634,721
36016,RS,Poste,0,3,302,372,409,451,483,557,644
36020,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36020,AR,Poste,0,3,440,449,486,527,560,634,721
36020,RS,Poste,0,3,302,372,409,451,483,557,644
36021,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36021,AR,Poste,0,3,440,449,486,527,560,634,721
36021,RS,Poste,0,3,302,372,409,451,483,557,644
36022,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36022,AR,Poste,0,3,440,449,486,527,560,634,721
36022,RS,Poste,0,3,302,372,409,451,483,557,644
36023,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36023,AR,Poste,0,3,440,449,486,527,560,634,721
36023,RS,Poste,0,3,302,372,409,451,483,557,644
36024,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36024,AR,Poste,0,3,440,449,486,527,560,634,721
36024,RS,Poste,0,3,302,372,409,451,483,557,644
36025,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36025,AR,Poste,0,3,440,449,486,527,560,634,721
36025,RS,Poste,0,3,302,372,409,451,483,557,644
36026,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36026,AR,Poste,0,3,440,449,486,527,560,634,721
36026,RS,Poste,0,3,302,372,409,451,483,557,644
36027,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36027,AR,Poste,0,3,440,449,486,527,560,634,721
36027,RS,Poste,0,3,302,372,409,451,483,557,644
36028,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36028,AR,Poste,0,3,440,449,486,527,560,634,721
36028,RS,Poste,0,3,302,372,409,451,483,557,644
36029,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36029,AR,Poste,0,3,440,449,486,527,560,634,721
36029,RS,Poste,0,3,302,372,409,451,483,557,644
36030,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36030,AR,Poste,0,3,440,449,486,527,560,634,721
36030,RS,Poste,0,3,302,372,409,451,483,557,644
36031,890,Poste,0,3,818,979,979,1056,1056,1156,1156
36031,AR,Poste,0,3,440,449,486,527,560,634,721
36031,RS,Poste,0,3,302,372,409,451,483,557,644
