CAP,Regione,Provincia,RS,RS_AREA,RS_lotto,RS_Recapitista,DEF_RS_Costo_Foglio_aggiuntivo,DEF_RS_20gr,DEF_RS_21-50gr,DEF_RS_51-100gr,DEF_RS_101-250gr,DEF_RS_251-350gr,DEF_RS_351-1000gr,DEF_RS_1001-2000gr,AR,AR_AREA,AR_lotto,AR_Recapitista,DEF_AR_Costo_Foglio_aggiuntivo,DEF_AR_20gr,DEF_AR_21-50gr,DEF_AR_51-100gr,DEF_AR_101-250gr,DEF_AR_251-350gr,DEF_AR_351-1000gr,DEF_AR_1001-2000gr,890,890_lotto,890_Recapista,DEF_890_Costo_Foglio_aggiuntivo,DEF_890_20gr,DEF_890_21-50gr,DEF_890_51-100gr,DEF_890_101-250gr,DEF_890_251-350gr,DEF_890_351-1000gr,DEF_890_1001-2000gr,AR+Area,RS+Area,Grado Copertura
00119,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00121,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00122,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00123,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00124,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00125,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00126,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00127,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00128,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00131,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00132,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00133,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00134,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00135,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00136,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00137,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00138,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00139,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00141,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00142,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00143,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00144,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00145,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00146,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00147,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00148,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00149,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00151,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00152,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00153,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00154,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00155,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00156,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00157,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00158,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00159,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00161,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00162,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00163,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00164,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00165,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00166,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00167,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00168,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00169,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00171,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00172,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00173,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00174,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00175,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00176,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00177,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00178,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00179,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00181,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00182,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00183,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00184,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00185,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00186,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00187,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00188,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00189,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00191,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
00192,Lazio,Roma,RS,AM,23,Poste ,"0,03 €","2,14 €","2,61 €","2,98 €","3,40 €","3,72 €","4,46 €","5,33 €",AR,AM,28,Poste ,"0,03 €","3,52 €","3,99 €","4,36 €","4,78 €","5,10 €","5,84 €","6,72 €",890,9,Poste ,"0,03 €","8,00 €","9,58 €","9,58 €","10,33 €","10,33 €","11,30 €","11,30 €",28AM,23AM,Completo
